"","rep","our_beta0","our_beta1","cc_beta0","cc_beta1","naive_beta0","naive_beta1","gs_beta0","gs_beta1","q","n","b0","our_beta0_se","our_beta1_se","cc_beta0_se","cc_beta1_se","naive_beta0_se","naive_beta1_se","gs_beta0_se","gs_beta1_se"
"3742",3742,-2.18116174489765,-0.469737640186687,-2.28238238567652,-0.065323142597967,-2.17164773554656,-0.403505792089179,-2.19722457733621,-0.352220593589325,0.75,390,-2.30258509299405,0.189015207841728,0.321656683258389,0.258198875578989,0.378932339839583,0.213200700963688,0.33484501883956,0.213200700443169,0.334845019451937
"3743",3743,-2.06308804330524,0.142691881797197,-2.35503156836658,0.302258273768909,-2.13236394313417,0.150086149907983,-2.10094774690079,0.0885169155039186,0.75,390,-2.30258509299405,0.198300971852769,0.277697450200923,0.277350081158134,0.359936997912942,0.208514400048002,0.283752162276374,0.208514400650251,0.283752162460715
"3744",3744,-2.09999322461436,0.122783167779777,-2.38262780066757,0.18540322333136,-2.04769284336525,-0.13493293454981,-2.23001440015921,0.207731272319321,0.75,390,-2.30258509299405,0.1985318190734,0.281081778641815,0.288675116207141,0.37703692982986,0.204124137546759,0.291796025160824,0.223606786410016,0.295020387944318
"3745",3745,-2.01814030085862,-0.609740602309779,-2.3289024013114,-0.120664882031159,-2.18262577791506,-0.270532173558172,-2.11384296839716,-0.456585854828884,0.75,390,-2.30258509299405,0.174134611702737,0.322610181240981,0.25819886247001,0.387298260350904,0.208514404227737,0.325542959877606,0.199999987348534,0.333809124619552
"3746",3746,-2.06811744776692,0.0869500795609447,-2.11180682618186,-0.232742465911133,-2.22109205874286,0.258184333318999,-2.12525107771113,0.0615578929994666,0.75,390,-2.30258509299405,0.188002767160715,0.27149015802581,0.2294157242229,0.352221687563544,0.2085144036254,0.288926023953501,0.204124136454797,0.28867510879269
"3747",3747,-2.06206125531581,0.124751335517694,-2.03470564783842,-0.283146917286385,-1.95571414915192,-0.22011923820296,-1.92667878712739,-0.292524696927588,0.75,390,-2.30258509299405,0.183251410145895,0.265671469904159,0.223606774680569,0.356262612514908,0.185695320294559,0.286534096734911,0.182574162917295,0.288675106231747
"3748",3748,-2.00222228979796,-0.687844120344902,-2.12963128620368,-0.469685714762049,-2.03861954715957,-0.610590153919657,-2.11021320034657,-0.439231970578963,0.75,390,-2.30258509299405,0.178320866472474,0.335291287207281,0.242535606181972,0.386952962036956,0.199999982996507,0.333809139141013,0.204124125613799,0.329140254359609
"3749",3749,-1.79376261374795,-0.399428642628317,-1.86813244801263,-0.275847614804732,-1.80726365576402,-0.37469344944139,-1.75684320412182,-0.510114711229036,0.75,390,-2.30258509299405,0.157778319881882,0.267864947330556,0.218217880310545,0.338061664247143,0.17677668688465,0.27695583098542,0.171498578163567,0.281800903320614
"3750",3750,-2.18642228546036,-0.0288900312411454,-2.07944154167982,0.0847412284550992,-2.12389330425066,-0.0259290341909549,-2.25129179860648,0.21107097007994,0.75,390,-2.30258509299405,0.197845447908323,0.283909521864708,0.242535607400535,0.329884087299048,0.213200701920186,0.295163001713719,0.223606779122887,0.297424820377006
"3751",3751,-2.12917718428027,-0.171132112791292,-2.08636198452441,-0.359323952110303,-2.20727491318972,-0.0440168854167734,-2.05923883436231,-0.375405980644789,0.75,390,-2.30258509299405,0.194970794095838,0.292270804178679,0.235702250900177,0.363976121775709,0.213200705913231,0.308957174644788,0.199999992313916,0.314362081415812
"3752",3752,-2.06605531538558,-0.0476779067901041,-1.93486031286873,0.0767257746958178,-2.06204979896796,0.109947679664743,-1.97318456697497,-0.10028680771834,0.75,390,-2.30258509299405,0.168446431573636,0.271135485491937,0.196116129201601,0.311905521254251,0.185695331005254,0.27921498849845,0.179605296148958,0.282625370756686
"3753",3753,-2.58412027128656,0.278258596137074,-2.45233047935283,-0.160409541945035,-3.14630513203313,1.04706096305717,-2.5494451709252,0.151549898126838,0.75,390,-2.30258509299405,0.247509354964929,0.337139861320736,0.277349952179302,0.409673125978229,0.353553270132977,0.406201799789558,0.25819877837448,0.349602856779633
"3754",3754,-2.50109290714604,0.072908339510424,-2.37822250719966,-0.0540404091028877,-2.53709240295856,0.171532510803141,-2.39789527279836,-0.0820973621871812,0.75,390,-2.30258509299405,0.238162790457221,0.332252665599395,0.267261225000416,0.385164405773299,0.267261220275937,0.348465995897896,0.242535609230204,0.342997138829607
"3755",3755,-2.37762909938439,-0.0931734028463692,-2.27083639467946,-0.3093804349128,-2.33075596996073,-0.189241999638498,-2.3933394562625,-0.0402738991379194,0.75,390,-2.30258509299405,0.199406261135638,0.322973045909911,0.249999986516444,0.40311283402049,0.218217877368661,0.345032743191228,0.22360678327672,0.341564992834692
"3756",3756,-2.38130615780092,0.0856189365539565,-2.21784386453894,0.271933715483666,-2.3130563928613,0.160283578095963,-2.29730803589316,0.129497343763286,0.75,390,-2.30258509299405,0.222711765414874,0.312002687984045,0.249999977574173,0.331841864342877,0.229415700800868,0.310015823981836,0.229415701277839,0.310015824043914
"3757",3757,-2.53455700698022,0.712390299270583,-2.47847575945767,0.554227107183545,-2.47505435334496,0.57081690069022,-2.55528744654976,0.707647518927255,0.75,390,-2.30258509299405,0.227981882693099,0.294056183004987,0.27735006042964,0.356262614968712,0.242535596533806,0.307469995691713,0.249999966504187,0.3114205184127
"3758",3758,-2.46200982744941,0.0470095257519114,-2.18323833536147,-0.0854452059568698,-2.40794560865186,0.105360515657834,-2.40794560865186,0.105360515657834,0.75,390,-2.30258509299405,0.218102929557303,0.319079847004438,0.249999988203731,0.359397617690757,0.235702244800746,0.328918101661575,0.235702244800746,0.328918101661574
"3759",3759,-2.37167964087426,0.249166661763405,-2.32890240131141,0.353360454649734,-2.27212588550933,0.129505442207973,-2.38774290133434,0.338760567139224,0.75,390,-2.30258509299405,0.215923497193581,0.298338555258725,0.25819887456416,0.345395760871357,0.22360678566662,0.305742129156251,0.235702245266735,0.309120597544425
"3760",3760,-2.49093656782202,0.476091939082314,-2.28365708310847,0.224149756329478,-2.34886584555795,0.274646247859281,-2.39789527279824,0.359275725638677,0.75,390,-2.30258509299405,0.237435384210583,0.315578444717876,0.249999958552927,0.339310398379061,0.229415681666596,0.307080142625801,0.235702201075797,0.30912056028446
"3761",3761,-2.64805437489326,0.39106307504636,-2.82731362192889,0.700405543010221,-2.8526314299132,0.739667196194767,-2.61495977803615,0.339042932124363,0.75,390,-2.30258509299405,0.253064002465954,0.343792249882648,0.316227683758174,0.394405223285589,0.288675063268363,0.358870203850699,0.258198851049717,0.345395719179526
"3762",3762,-2.39676663724466,0.244154755206784,-2.70805020110219,0.599621122549108,-2.55463998780266,0.449490089412627,-2.48490664978799,0.332133835022613,0.75,390,-2.30258509299405,0.228670612821002,0.311684387547172,0.316227731274121,0.398526659764428,0.258198868230563,0.3291402693815,0.249999981384353,0.325543001084352
"3763",3763,-2.24502688293079,-0.18790412192836,-2.01490302054226,-0.3829922522561,-2.10006082888257,-0.395208607940967,-2.06369318471169,-0.467023001107588,0.75,390,-2.30258509299405,0.207665217347826,0.314358216383684,0.223606789821208,0.348466007772163,0.20412413681516,0.322748592203573,0.20412413732558,0.322748591668698
"3764",3764,-2.2475047848177,0.475560159745436,-2.3223877202902,0.453935630273904,-2.09561440092539,0.149704251870084,-2.302585092994,0.500775287912453,0.75,390,-2.30258509299405,0.211033398517555,0.275973931718248,0.258198862668001,0.331880863291844,0.208514383297295,0.279214977248282,0.229415701118723,0.287983665221535
"3765",3765,-2.87267895178173,0.691143381035153,-2.59253731398035,0.21431480678071,-2.63394222894847,0.305381649551181,-2.78809290877571,0.559615787935401,0.75,390,-2.30258509299405,0.284983959367367,0.354946324317042,0.301511317787183,0.402911441372296,0.267261216367566,0.352221701305247,0.288675097191677,0.361873391963563
"3766",3766,-2.8237070972312,0.879454216738523,-2.75860248026501,0.463185876749601,-2.65424749510921,0.537468282991754,-2.78809290877571,0.733969175080182,0.75,390,-2.30258509299405,0.280070379964886,0.338135062481643,0.333333292767101,0.427246580258134,0.267261215404745,0.338979069281138,0.288675097191676,0.3511884178
"3767",3767,-2.40536123695186,0.0689310030293429,-2.41079867763425,0.163021821135258,-2.41906008399039,0.121487532819925,-2.40794560865185,0.105360515657845,0.75,390,-2.30258509299405,0.216512875579726,0.312041069669892,0.267261209720893,0.371611622331848,0.242535598412039,0.329884074951843,0.235702235537183,0.328918086697921
"3768",3768,-2.30221060335367,0.250537227071154,-2.36230432769566,0.145661664502354,-2.32998406718215,0.225849912911982,-2.30812527336965,0.184666846273082,0.75,390,-2.30258509299405,0.220077084362021,0.293888703232271,0.277350080973717,0.36843803636407,0.235702246513125,0.309120588461245,0.235702246956474,0.30912058846157
"3769",3769,-2.47206372259341,0.241595714301865,-2.51903965615745,0.292615924129023,-2.23683371543124,-0.270051841075505,-2.52572864430824,0.323227009871245,0.75,390,-2.30258509299405,0.224091671947304,0.313609306704115,0.28867511189993,0.387298288472989,0.213200691126705,0.334845014957015,0.24999998013202,0.331841860614284
"3770",3770,-2.38571179346709,0.268622543126487,-2.25479442915768,0.399856058308101,-2.30783444888017,0.272626162177176,-2.30258509299403,0.262364264467489,0.75,390,-2.30258509299405,0.215304652169453,0.292232138337629,0.258198864646842,0.331880865050439,0.229415712924257,0.301816337341199,0.22941571305502,0.301816337369477
"3771",3771,-2.51121114199297,0.298143325650139,-2.42984687260496,0.0111896083581729,-2.45196249406864,0.143837220698981,-2.47999263498556,0.19332299729742,0.75,390,-2.30258509299405,0.231604781077326,0.319016043585338,0.267261223633595,0.38516441714714,0.235702243720494,0.333333312039475,0.242535607115142,0.333848908719054
"3772",3772,-2.15839719439137,0.336586594644699,-2.12446522305378,0.124487852728199,-2.17277348147205,0.303627348628576,-2.15466496291741,0.277383320251204,0.75,390,-2.30258509299405,0.193864368675165,0.270915246495389,0.229415717192228,0.328918105147019,0.20851439926356,0.279214987645891,0.204124131341442,0.278174302181514
"3773",3773,-2.10831035088609,0.220464504298301,-1.97554194666168,0.1274295408825,-2.03688192726103,0.142992962956605,-2.04381436403668,0.161808016960851,0.75,390,-2.30258509299405,0.191493541245679,0.260951754039851,0.229415720476398,0.310015850815664,0.204124133518628,0.271891012499733,0.199999988597631,0.270801264615635
"3774",3774,-2.3159710929068,0.199330671770654,-2.28238238567652,0.292347431712271,-2.37748640116716,0.357468279958122,-2.25878247033565,0.152529671205158,0.75,390,-2.30258509299405,0.209016547421223,0.294606240149334,0.258198875578989,0.345395765372652,0.235702245496909,0.306622054392943,0.218217878677455,0.301823292376551
"3775",3775,-2.17907480362393,-0.0394234294306022,-2.10126058907446,-0.102478669282907,-2.23868129101455,0.111485318038838,-2.10625279913048,-0.152529671205137,0.75,390,-2.30258509299405,0.202179225007122,0.294560294396723,0.242535606871689,0.342997132530952,0.218217872723426,0.301823279456578,0.208514400548928,0.301823277579097
"3776",3776,-2.53137831153639,0.179617443706891,-2.3223877202902,0.212174519943626,-2.37857099997195,0.0485869327898065,-2.38827981409891,0.0691654191536706,0.75,390,-2.30258509299405,0.225809676330867,0.325204423914417,0.258198862668001,0.359397611097198,0.229415711075906,0.328918095217298,0.229415710807365,0.328918095236369
"3777",3777,-2.22377469308253,0.397262447371251,-2.11021320034656,0.134671253684881,-2.12823170584925,0.193371392980523,-2.16561923792087,0.276221299128899,0.75,390,-2.30258509299405,0.194834918062058,0.271964356427378,0.223606772565566,0.320361614778681,0.199999980979566,0.280109850817221,0.19999998014057,0.280109850608381
"3778",3778,-2.89737345380802,0.713262366561925,-2.91777073208403,0.31508104663966,-2.74825662158017,0.350361348781892,-2.90042209374951,0.597837000755519,0.75,390,-2.30258509299405,0.29339695011856,0.366152823613441,0.353553265280494,0.474341536557924,0.277350043468672,0.368437988263327,0.30151125904456,0.378867523036496
"3779",3779,-2.17429187599307,0.102282335259378,-2.2772672850097,0.117783035656333,-2.17380430312808,0.030940935010747,-2.22109205874281,0.130350961809042,0.75,390,-2.30258509299405,0.193179114615916,0.288579076532439,0.249999958772096,0.359397607105288,0.204124114421619,0.298807124234096,0.20851437967298,0.298216009454846
"3780",3780,-2.27196230534089,0.296516179773647,-2.57883846962215,0.330647448693915,-2.33537491581702,0.236130746841019,-2.38172241355275,0.311942782784663,0.75,390,-2.30258509299405,0.219707554356773,0.286993188663517,0.301511293367151,0.386952941406012,0.235702237589944,0.309120587241938,0.242535599562343,0.31190551279071
"3781",3781,-2.14228318899427,0.308504487815706,-2.06545529970509,0.205558025309823,-2.26504717367497,0.515847318865708,-2.09634335248243,0.240992780472847,0.75,390,-2.30258509299405,0.206820980936564,0.271796763251927,0.23570225123778,0.306622058244202,0.229415713969949,0.283565417629154,0.213200702465422,0.27524092652669
"3782",3782,-2.99040085242982,1.03244597204391,-3.10394585819404,1.28361301652194,-2.86220088092934,0.927340568060616,-2.84781214347725,0.896422528657312,0.75,390,-2.30258509299405,0.334294544663571,0.406658893061166,0.377964360548285,0.431665746486859,0.288675061931237,0.348991156784843,0.288675063925103,0.348991158318105
"3783",3783,-2.14286875036907,-0.201464848546347,-2.11554654632194,-0.068519946436763,-2.11021320034658,-0.202843192514754,-2.19722457733621,-0.0157483569681459,0.75,390,-2.30258509299405,0.192232919640121,0.29409139827955,0.242535606524759,0.342997149092691,0.20412413217134,0.307080175583104,0.213200700443169,0.30507963154359
"3784",3784,-2.44435097190212,0.413925890733778,-2.76631910922615,0.622798710861801,-2.62103882411256,0.620734602991457,-2.6642475784438,0.641376388252361,0.75,390,-2.30258509299405,0.222140070420165,0.307031291334148,0.316227726904727,0.398526660919355,0.24999997665027,0.325542999306089,0.267261214908862,0.333809155928406
"3785",3785,-2.04131924178132,0.00865608744667484,-1.99470031322473,-0.1827216368153,-1.99417689002512,-0.121074104351421,-2.08980432871537,0.0697862075063355,0.75,390,-2.30258509299405,0.188326936510798,0.272488054929444,0.223606775827521,0.329884085541704,0.196116112729695,0.283069236785484,0.204124126089565,0.283069237391155
"3786",3786,-2.44093914834593,0.351181028576477,-2.26176309847378,0.329551793776636,-2.38774290133434,0.3779812802925,-2.38262780066757,0.367724780125311,0.75,390,-2.30258509299405,0.225448460884064,0.296278606788647,0.258198876009545,0.33806168715885,0.235702245266735,0.306622054301211,0.235702245382045,0.306622054347198
"3787",3787,-2.52257788656203,0.121110438568759,-2.29589610484323,-0.247851044967692,-2.48979663508216,0.102654154060063,-2.34382805152808,-0.205617119397482,0.75,390,-2.30258509299405,0.234907390521124,0.326908936570514,0.258198863458657,0.396958094916149,0.242535596002787,0.342997138757283,0.229415712005526,0.345395750648234
"3788",3788,-2.77502022520565,0.821598770896167,-2.93689177353099,0.818735719670491,-2.8802193864321,0.908198093373107,-2.77258872223975,0.74241822956671,0.75,390,-2.30258509299405,0.278125642423463,0.343666943242693,0.377964403279307,0.442140991686099,0.301511296327619,0.357695531785342,0.288675098414032,0.34899118131702
"3789",3789,-2.17734866645348,0.0367296482747533,-2.34454929209305,0.230974744043762,-2.23868129101455,0.111485318038821,-2.18707220587219,0.0102565001671826,0.75,390,-2.30258509299405,0.197017425909932,0.284037959179438,0.267261211997773,0.356348293538406,0.218217872723426,0.3018232878598,0.213200700650607,0.301511326430546
"3790",3790,-2.40903041625576,0.573562545420943,-2.72785282839836,0.641085246626457,-2.47968470580684,0.518584391257553,-2.5106150064982,0.580129327768518,0.75,390,-2.30258509299405,0.223450682790072,0.287160364939011,0.316227729880742,0.398526663868999,0.249999981536161,0.313391565124652,0.249999980609849,0.313391564679944
"3791",3791,-2.37641323082831,0.00200213467465948,-2.41178438495903,0.0335618777593706,-2.35886592889263,-0.0496677421107903,-2.40293306682832,0.0410313966778615,0.75,390,-2.30258509299405,0.217807650455735,0.318073435532235,0.277350079655764,0.38516441823432,0.229415719766122,0.333848909084316,0.235702244917985,0.333333312096041
"3792",3792,-2.41348530732318,0.112469264195371,-2.12525107771112,0.152493678619659,-2.29730803589319,0.12949734376331,-2.27049677844253,0.0781148255821511,0.75,390,-2.30258509299405,0.219832005963091,0.305169127462217,0.24999997997407,0.331841865498899,0.229415713185725,0.310015832855903,0.229415713839136,0.310015832866702
"3793",3793,-2.23766125038929,-0.068710019047639,-2.45893116338473,0.204136734227051,-2.12931337171999,-0.360483263362194,-2.31305639286132,0.0205216357207946,0.75,390,-2.30258509299405,0.209148124403446,0.312568896396235,0.277350078279234,0.378932341753005,0.213200693845278,0.322921130370716,0.229415712793414,0.320361608995198
"3794",3794,-2.70130690758606,0.363364520150017,-2.39138059177717,0.347278416542651,-2.69774083144333,0.550031318634497,-2.59525470695685,0.398030129620641,0.75,390,-2.30258509299405,0.252871054669892,0.332255146278731,0.267261224664289,0.356348299180366,0.277350068247751,0.346988926712083,0.25819886669717,0.338061673557132
"3795",3795,-2.44313539225657,0.329972948782986,-2.00821403239146,-0.100215046161615,-2.26695791535088,0.161808016960855,-2.28747145518398,0.20283509662706,0.75,390,-2.30258509299405,0.224907395098929,0.303034327372494,0.223606784368565,0.329884092571716,0.223606778763395,0.302765008240193,0.223606778284923,0.302765008209436
"3796",3796,-2.14720711419075,-0.123940304989259,-2.09714111877921,0.00219539056341629,-2.08833048909707,-0.178322594670908,-2.11718186966267,-0.0974344503854173,0.75,390,-2.30258509299405,0.184342203483368,0.291173289325617,0.218217867087502,0.331841878620522,0.1889822207538,0.307470003199074,0.19611611726526,0.301816343467949
"3797",3797,-1.8863025334153,-0.0273071125170896,-2.50552593699069,0.758218230333474,-2.07462225524355,0.232431932388603,-2.03377150484641,0.159124375812588,0.75,390,-2.30258509299405,0.172564890449663,0.275285984546483,0.288675092095728,0.356106117322711,0.196116054308887,0.270081955754965,0.18898217110818,0.269724479808303
"3798",3798,-2.11489742386461,-0.112507111481214,-2.40486394211446,0.0253178079842891,-2.30258509299404,0.0909717782057317,-2.22462355152433,-0.0538639898906424,0.75,390,-2.30258509299405,0.199620054790575,0.294829238353465,0.277350079847265,0.378932348848796,0.235702247066693,0.31469636739569,0.223606786502766,0.31244044962406
"3799",3799,-2.40170468121222,0.326768107805886,-2.56494935746152,0.220400065368451,-2.5055259369907,0.373161993856529,-2.46009148066825,0.29886050597994,0.75,390,-2.30258509299405,0.2311837488184,0.321373869299853,0.30151131901538,0.40291145221381,0.249999968594554,0.325542994678097,0.24253559705618,0.322921131471466
"3800",3800,-2.33213490997014,0.314214310996619,-2.33537491581697,0.269919616111882,-2.16282315061884,-0.0396784838182139,-2.35387838738155,0.32573014008928,0.75,390,-2.30258509299405,0.209441880277338,0.293116253587775,0.258198841940743,0.349602903116112,0.20851438133746,0.301823272032132,0.229415699529595,0.304354327198275
"3801",3801,-1.91045274041057,-0.413791557747303,-2.18229892711953,-0.153075988697486,-1.95138961481993,-0.43689019927898,-2.04230199473036,-0.236185546684608,0.75,390,-2.30258509299405,0.175815020074381,0.286297684804866,0.258198866664705,0.365148335920321,0.196116120892371,0.301816336932114,0.204124127203298,0.298807126584523
"3802",3802,-2.40761842747895,0.340008676908004,-2.27083639467945,0.382450089762325,-2.32856057939729,0.31365755885503,-2.28747145518398,0.243657091147304,0.75,390,-2.30258509299405,0.219252188380495,0.294887294083758,0.249999976151051,0.325543000257634,0.229415712400201,0.301816340571187,0.223606778284923,0.299999977890025
"3803",3803,-2.14028725271094,-0.0401586905699344,-2.0113880784348,-0.179279098355248,-2.07399193691223,-0.123232640423985,-2.09025245778403,-0.0923733201310231,0.75,390,-2.30258509299405,0.196379838932454,0.283706314740521,0.229415709649379,0.333848899013473,0.208514383943846,0.294883883906245,0.208514393794088,0.294883887384354
"3804",3804,-2.6271876766641,0.727185278246049,-2.46385324059016,0.348306694268217,-2.53897387105826,0.536493370514567,-2.46510402249181,0.436955775199539,0.75,390,-2.30258509299405,0.244785761153801,0.305342740065385,0.288675113793781,0.377036923597922,0.258198868779818,0.322030568791285,0.242535607526057,0.314362075021295
"3805",3805,-2.40020723242318,0.184728447899008,-2.26436388017384,-0.073312532631467,-2.47009156400285,0.319387002301532,-2.37368101467777,0.143666614518572,0.75,390,-2.30258509299405,0.217457769000312,0.30109114870239,0.249999986646594,0.365962506605857,0.242535607389901,0.322921135764086,0.229415719451433,0.320361614767277
"3806",3806,-2.20122785470794,0.289271853447358,-2.33289044248937,0.233904304736589,-2.16123097468829,0.126022687985309,-2.23001440015918,0.244098916490187,0.75,390,-2.30258509299405,0.217629455623163,0.295999094606559,0.277350081706625,0.359936986792894,0.213200693041839,0.28968269666139,0.223606769267078,0.292769987427148
"3807",3807,-2.52220250288699,0.615414911765389,-2.65835053254992,0.468094624529796,-2.48490664978799,0.415515443961662,-2.63905732961524,0.667036036556246,0.75,390,-2.30258509299405,0.237777852487189,0.300305788989392,0.301511314445555,0.391674695092207,0.249999981384353,0.320156189928728,0.267261216130394,0.32934114690943
"3808",3808,-2.02216079159376,-0.349697447994617,-2.14006616349626,-0.233288000385988,-2.21816775118145,0.0260064758017824,-2.05923883436231,-0.318247566804846,0.75,390,-2.30258509299405,0.17627057815792,0.292546944199455,0.24999997959434,0.359397618366787,0.218217873167025,0.305079631038185,0.199999988324193,0.309120597602234
"3809",3809,-2.24077280995225,-0.57345349136336,-2.21664266319331,-0.348306694268216,-2.19277022698683,-0.616632468375632,-2.23804657185646,-0.470003629245723,0.75,390,-2.30258509299405,0.183196594821569,0.352936887778429,0.242535604033065,0.398526664437297,0.199999985905406,0.374165694858667,0.204124129735857,0.36410950450909
"3810",3810,-2.12295471350032,0.175934144798153,-2.14398006281739,0.0715071904536596,-2.1074545779075,0.0973248361179167,-2.18122423598977,0.230400072132042,0.75,390,-2.30258509299405,0.193281694384833,0.266031824898393,0.258198867707901,0.349602922037278,0.213200702245981,0.284901417127606,0.21821787395168,0.28653410361897
"3811",3811,-2.29688627364581,-0.161548059716713,-2.33075596996073,-0.154150679827254,-2.38343718962313,0.00171477607037096,-2.30757263450508,-0.161585658314772,0.75,390,-2.30258509299405,0.205287859805353,0.322750177744461,0.267261226153227,0.402911454758196,0.22941571923983,0.333848909182717,0.223606785011051,0.335410174594339
"3812",3812,-2.19716082959278,-0.0850574952850904,-2.35137525716345,0.264607675391554,-2.13515214869383,-0.20558471026457,-2.27359755612078,0.0923733201310126,0.75,390,-2.30258509299405,0.192436010991794,0.29985138108712,0.267261211773029,0.360904524894678,0.204124131707362,0.31180475602865,0.218217871951843,0.30860667548059
"3813",3813,-2.42554892247566,0.243452484567135,-2.34770552827451,0.268263986594695,-2.19191952510652,-0.120615898740654,-2.31911439494525,0.121889817609054,0.75,390,-2.30258509299405,0.232573543674523,0.313488484266404,0.277350081341726,0.35626262327093,0.218217879798936,0.312440441171458,0.235702246735325,0.314696362316182
"3814",3814,-2.12446110929186,-0.162874911378088,-2.25129179860648,0.08414467650759,-2.16282315061886,-0.0884686479875976,-2.16781069212992,-0.0782040493756567,0.75,390,-2.30258509299405,0.192488089771741,0.304394011155001,0.249999976682109,0.359397598011388,0.208514392037571,0.305742111400851,0.208514399360626,0.305742105169865
"3815",3815,-2.01392890885399,-0.200458541343823,-2.30258509299395,0.0923733201309392,-2.07944154167979,-0.157392173751459,-2.16496371511794,0.0102987522005222,0.75,390,-2.30258509299405,0.181805082078461,0.281198339298554,0.277350038916355,0.368438004810766,0.208514383780012,0.298216006549271,0.218217851924613,0.298807114865913
"3816",3816,-2.40846322780189,0.166016640987762,-2.37157796448086,0.334696037219895,-2.23196752578001,-0.0980165414021064,-2.37368101467771,0.192456778687993,0.75,390,-2.30258509299405,0.212338017198339,0.305582808412498,0.267261171653672,0.356348239372166,0.213200672049589,0.317820806496821,0.229415691691309,0.316623736115448
"3817",3817,-2.06132239393924,-0.124264455295677,-2.35815494414883,0.249725865595754,-2.11525099437651,-0.0924999959466896,-2.12525107771109,-0.0719734996251189,0.75,390,-2.30258509299405,0.185624973810168,0.285000689408126,0.267261211547803,0.360904524374819,0.204124116048616,0.298807120095001,0.204124115768095,0.298807120066863
"3818",3818,-2.62885906062605,0.185589433358152,-2.18229892711953,-0.0932574934865932,-2.53369681395742,0.226124179452372,-2.43141796483699,0.0383188643021308,0.75,390,-2.30258509299405,0.24769913021796,0.336045973871273,0.258198866664706,0.365148345431572,0.258198868959988,0.34156498973462,0.24999997130862,0.339310409444927
"3819",3819,-2.42487029207895,-0.0707592461921128,-2.31583031974406,-0.0423246244047705,-2.59525470695685,0.349239965451212,-2.43978621450752,0.0571584138399606,0.75,390,-2.30258509299405,0.224209713011034,0.327827000317102,0.258198874855964,0.371611644293993,0.25819886669717,0.341564995992129,0.242535608195278,0.33819974191247
"3820",3820,-2.35910622256823,0.312950939148702,-2.52264697777084,0.0587937371806766,-2.4129331501629,0.215708572826688,-2.47999263498556,0.339926471489293,0.75,390,-2.30258509299405,0.218173261329937,0.304258644806422,0.277350076180741,0.400320354318033,0.235702244682987,0.321208018540724,0.242535607115142,0.322921139240818
"3821",3821,-2.28618249702936,-0.00423020168707495,-2.20414502018074,0.0134778433906989,-2.18707220587218,-0.136346974024695,-2.2721258855093,0.0385336640022207,0.75,390,-2.30258509299405,0.203649003353437,0.304866975674217,0.249999961244277,0.348315231020293,0.213200692390737,0.313187011851039,0.223606768088212,0.312440437138162
"3822",3822,-2.3939676371257,0.586358921610388,-2.23804657185646,0.2552318658657,-2.26695791535088,0.315958696788105,-2.42774823594803,0.603198943896987,0.75,390,-2.30258509299405,0.213957710443929,0.287963636600001,0.249999977037655,0.339310420186671,0.223606778763395,0.292769999026896,0.235702234934033,0.298142371084993
"3823",3823,-2.40804115467068,0.526643661316041,-2.44568593663461,0.740937844396206,-2.33876474957151,0.4772719423288,-2.34382805152805,0.487530061162451,0.75,390,-2.30258509299405,0.225678761908184,0.293440160145198,0.277350032572054,0.339683044386067,0.229415700006857,0.293197696287329,0.229415699847903,0.293197696265074
"3824",3824,-2.47971047223858,0.554958930497303,-2.2891620726619,0.431444635642062,-2.39789527279836,0.495235107536941,-2.34180580614732,0.395895657092103,0.75,390,-2.30258509299405,0.216808293683571,0.286934635628302,0.258198875435007,0.334845033644506,0.229415718919461,0.29944714826736,0.223606784346816,0.297424806606955
"3825",3825,-2.03425175314101,0.0299346735420619,-2.07944154167983,-0.20294084399668,-2.07399193691226,-0.000630318331608588,-2.03688192726103,-0.0721184166603294,0.75,390,-2.30258509299405,0.1886251561728,0.277391590229544,0.242535607400535,0.354245923268889,0.208514401163153,0.286251266032748,0.204124133518628,0.285773781948331
"3826",3826,-2.11257433627823,-0.0186303687238846,-2.41718847573304,0.486430131698346,-2.12180081551897,-0.035758505424786,-2.25129179860649,0.230848597688624,0.75,390,-2.30258509299405,0.182690579860065,0.285325199247235,0.26726122398116,0.352221706917744,0.196116126753148,0.29742481962114,0.213200705189414,0.295163006168896
"3827",3827,-2.33826737229538,-0.175644300872512,-2.85503239145081,0.519657475633797,-2.39283197084182,-0.161808016960822,-2.44776710283853,-0.042029532243629,0.75,390,-2.30258509299405,0.218169208234992,0.330726296171169,0.353553337316788,0.437797458656717,0.235702245150965,0.349602912784059,0.249999982427132,0.348315240180491
"3828",3828,-2.10348141086542,-0.1745006200323,-2.11180682618186,-0.154410622641308,-2.23683371543125,0.112940411180587,-2.10900034392137,-0.161496434521167,0.75,390,-2.30258509299405,0.18525799659917,0.295006157069072,0.229415717473588,0.352221713130714,0.213200699621358,0.301511326276976,0.199999987435637,0.304354346522639
"3829",3829,-1.86608787537118,-0.342579253778057,-1.95302761682418,-0.304821582328474,-1.96225928705684,-0.182696861733613,-1.90816982107247,-0.293874042699692,0.75,390,-2.30258509299405,0.171271390170404,0.273526566916955,0.223606790722422,0.335410182083787,0.196116128858366,0.283069244300333,0.192450084227228,0.283752161892121
