"","rep","our_beta0","our_beta1","cc_beta0","cc_beta1","naive_beta0","naive_beta1","gs_beta0","gs_beta1","n","q","our_beta0_se","our_beta1_se","cc_beta0_se","cc_beta1_se","naive_beta0_se","naive_beta1_se","gs_beta0_se","gs_beta1_se"
"594",594,-2.41632582470983,0.439262150973919,-1.92181259747619,-0.218253566019706,-2.26868354131826,0.322773392264244,-2.23359222150699,0.241162056818124,100,0.75,0.408972022783053,0.542617895146163,0.408248219422501,0.645497012437738,0.408248195871936,0.577349969557568,0.408248197987152,0.577349967598298
"595",595,-2.223025119145,0.200251136243022,-1.94591014905519,0.048790164169313,-2.1202635362,0.154150679827173,-2.1202635362,0.154150679827173,100,0.75,0.388150921491336,0.538907487225177,0.447213485494332,0.605529981894115,0.408248205003782,0.55634856926766,0.408248205003782,0.55634856926766
"596",596,-2.09292334545075,-0.267576470212144,-2.9957322735539,0.891598119283844,-2.34180580614732,0.0800427076737123,-2.32238772029022,0.0400053346138794,100,0.75,0.3746274718729,0.599867334106054,0.707106628375941,0.836659831043837,0.447213568693632,0.632455417442833,0.447213569455311,0.632455417009199
"597",597,-2.19778565427295,0.0845196050503986,-2.48490664978799,0.721318057526631,-2.058388132482,-0.120144311842062,-2.26176309847378,0.256429528947673,100,0.75,0.410850797368178,0.575973530165684,0.577350226198631,0.707106741359888,0.408248274798269,0.577350244591347,0.447213571705709,0.585540017099191
"598",598,-2.07947607895883,-0.165578101205793,-1.97408102602201,-0.154150679827257,-2.01490302054226,-0.200670695462148,-2.058388132482,-0.120144311842062,100,0.75,0.38508335868446,0.559162748844617,0.447213580838344,0.632455508002194,0.408248275987974,0.577350244633105,0.408248274798269,0.577350244591347
"599",599,-2.80975449249968,0.39605462732795,-2.35137525716347,-0.105360515657823,-2.67414864942651,0.322773392263037,-2.63905732961524,0.241162056816878,100,0.75,0.500158993885702,0.690071992408953,0.499999969600543,0.763762564820814,0.499999948534516,0.707106723299293,0.499999951766237,0.707106724038932
"600",600,-1.96488362766486,-0.269029363533974,-1.73460105538811,-0.0806889112501158,-1.96611285637283,3.99317104820394e-14,-1.88273124743378,-0.160342650075132,100,0.75,0.366022647814235,0.53474418676084,0.408248282925437,0.556348604473819,0.377964460812603,0.534522436468164,0.37796446279697,0.534522434535783
"601",601,-2.56731455778911,-0.184698889023376,-2.35137525716306,-0.739667196195097,-2.48490664978754,-0.367724780125733,-2.50552593699027,-0.327687407065908,100,0.75,0.497191775349539,0.758018055914182,0.49999977012999,0.866025106037224,0.499999759847271,0.763762393212763,0.499999757859806,0.763762394787217
"602",602,-2.27624127108783,0.182542195530792,-1.92181259747625,-0.247241102893268,-1.98591548366901,-0.296466902007509,-2.15948424935337,0.0800427076735353,100,0.75,0.406961475524167,0.56520716039086,0.408248278442175,0.645497198893351,0.377964460327164,0.585540016840154,0.408248271909867,0.577350244578032
"603",603,-4.20586909920662,1.22825024864883,-3.71357206668084,1.31567679388248,-3.25809653802098,0.080042707673321,-3.9889840462242,1.25895493840324,100,0.75,1.00114891156024,1.15919627820346,0.99999657453496,1.15469755302767,0.70710642710731,0.999999560349017,0.999986960133512,1.15468921240933
"604",604,-4.07299984307307,2.22407218866128,-3.61091791263513,1.41369333529892,-3.2771447329916,1.2187566005096,-3.93182563253099,1.98591548347568,100,0.75,0.999614720820199,1.05895732967689,0.999997867663751,1.11803207074749,0.70710640162406,0.816496244384192,0.999990168021828,1.06903576654289
"605",605,-2.64350300276125,0.0548118307326828,-2.25129179860649,-0.313657558855032,-2.52572864430824,-3.63680654193039e-16,-2.48490664978799,-0.0800427076735331,100,0.75,0.49905784926227,0.704151669741351,0.499999973812949,0.763762561681135,0.499999960264039,0.707106724991413,0.499999962768707,0.707106724885496
"606",606,-1.91086162204316,0.133232810469795,-2.07944154167983,0.162518929497774,-2.00533356952611,0.213574100298058,-1.85238409104449,-0.0935260580108226,100,0.75,0.355803439995784,0.508159677030473,0.447213577696725,0.632455510230033,0.377964459846086,0.517549154670084,0.353553381691689,0.517549154876381
"607",607,-2.07703621157118,-0.0187798028940105,-1.66500776358891,-0.251914848593148,-2.058388132482,0.167537760609716,-1.90423745265474,-0.120144311842062,100,0.75,0.377547999879071,0.523752414215477,0.377964467377189,0.585540030180473,0.408248274798269,0.540061706655961,0.377964462294817,0.534522466603719
"608",608,-2.69436392469732,0.273395150058454,-2.89037175789611,1.04454506739778,-2.46385324059016,0.102999239472144,-3.13549421592893,1.09242031841997,100,0.75,0.526572256136961,0.678841887523102,0.707106665192347,0.8164964754146,0.499999963971557,0.670820348011881,0.70710654858195,0.801783513946551
"609",609,-2.22555854589884,0.589337020866829,-2.15948424935337,0.906721280858002,-2.1316272948504,0.497496769825939,-2.06369318471169,0.398685421122798,100,0.75,0.355141862432533,0.499783700805649,0.408248271909867,0.577350247181257,0.377964456586451,0.51754914138816,0.353553376899071,0.517549135711998
"610",610,-1.71401981167489,-0.713413612018568,-1.71765149707433,-0.3617900446055,-1.75401914124521,-0.507743957228577,-1.71479842809193,-0.587786664902113,100,0.75,0.307528425555997,0.533593094565666,0.377964466369768,0.626783150645871,0.333333326827397,0.557773328056835,0.333333327527694,0.557773327276344
"611",611,-2.93168966287257,0.508013501707188,-2.5123056239761,0.640503447074513,-2.83321334405618,0.733152515173607,-2.75153531304192,0.573002868717859,100,0.75,0.579667656951209,0.71340844693454,0.577350224288539,0.707106738313912,0.577350186482381,0.707106703937515,0.577350199950843,0.707106713613443
"612",612,-2.57042935621517,0.0216572407138377,-2.70805020110221,-18.5945348918922,-2.66258782702543,-0.281851152140938,-2.56494935746152,-0.447312218043577,100,0.75,0.515564899211594,0.664569547862186,0.707106781186548,4001.82797217224,0.577350211035288,0.816496462992262,0.577350220241389,0.816496453899911
"613",613,-1.52812660792287,-0.0357580739668281,-2.05412373369554,0.587786664902119,-1.74919985480926,0.245122458032986,-1.77070606003022,0.285320796266102,100,0.75,0.280535236006583,0.406665044248291,0.447213578468348,0.557773330616968,0.353553383785816,0.456435454450361,0.353553383366394,0.456435454441736
"614",614,-1.90048246899699,0.0556757277928082,-1.88706964903238,-0.114410351177743,-1.96944064646551,0.123613955967176,-1.88273124743378,-0.0268112574506563,100,0.75,0.335483583307659,0.478904204688592,0.447213583297473,0.632455512472353,0.408248277202285,0.527046261197233,0.37796446279697,0.517549155122335
"615",615,-3.36396103875918,1.43459665206225,-2.9957322735539,0.287682072451711,-2.89037175789611,0.671168273841121,-2.89037175789611,0.671168273841121,100,0.75,0.706710628593372,0.786240568811997,0.707106628375941,0.999999837013527,0.577350174480758,0.730296654804915,0.577350174480758,0.730296654804915
"616",616,-1.51591813783125,-0.955515625793173,-2.02814824729228,-0.0759859069779211,-1.70474809223841,-0.528844129268675,-1.67397643357166,-0.667829372575657,100,0.75,0.288678559023855,0.549992499495371,0.447213579248717,0.632455507413447,0.353553362791449,0.540061690930772,0.333333312549559,0.557773317109161
"617",617,-1.86739202423453,-0.515159547773255,-2.05412373369554,0.221542269947234,-1.90954250488444,-0.309660979170553,-1.90954250488444,-0.309660979170553,100,0.75,0.310020631871347,0.547165416527789,0.447213578468348,0.67082037295195,0.353553380453986,0.570087688760886,0.353553380453986,0.570087688760886
"618",618,-2.98517578040158,1.12985014151481,-2.56494935746152,0.77318988823351,-2.30258509299386,0.182321556793767,-2.81341071676,0.980829253011709,100,0.75,0.576967312483005,0.667227641849798,0.577350220241389,0.707106706797772,0.447213457523855,0.605529957179162,0.577350190102591,0.677003114446974
"619",619,-2.31460004596162,-0.142689172667931,-2.56494935746152,0.595508710996082,-2.27726728500975,-0.0418471099353913,-2.37490575457366,0.123613955967274,100,0.75,0.419810928775855,0.594071220963384,0.707106721237445,0.81649649159476,0.499999972772246,0.645497141507406,0.49999996851677,0.645497140819134
"620",620,-1.76765636833514,0.0863741708649649,-1.89711998488588,-0.300104592449953,-1.82812711339893,-0.0101523714639897,-1.92789164355263,0.200670695462162,100,0.75,0.304867119512436,0.478015022813666,0.408248279071325,0.645497046872818,0.333333325421521,0.503952590813248,0.353553380046776,0.49999997193091
"621",621,-2.13322673227744,-0.397144196304634,-1.76358859226132,-0.108213584640218,-2.03688192726096,-0.160342650075158,-1.99243016469014,-0.241162056816856,100,0.75,0.411238927852989,0.583253210730023,0.408248233491293,0.577350181650326,0.408248210638879,0.577350148911784,0.408248213882433,0.577350149647468
"622",622,-2.16355615812276,0.539421420637375,-2.19722457733622,0.169076330043932,-2.00533356952611,0.0800427076735721,-2.15948424935337,0.36772478012533,100,0.75,0.387496753027298,0.506280753269419,0.447213573933406,0.632455505292458,0.377964459846086,0.534522437654678,0.408248271909867,0.540061689234138
"623",623,-2.2525941651485,0.459283488490284,-2.46385324059016,0.854415328156058,-2.16496371511799,0.293161538216404,-2.30258509299404,0.559615787935417,100,0.75,0.374353997773143,0.534414073894357,0.499999963971557,0.645497193280647,0.377964455681209,0.556348620598007,0.408248267377665,0.556348618466374
"624",624,-1.87799793192497,-0.109775835678777,-2.07944154167983,-1.50407739676917,-1.94591014905531,-0.376477571234907,-2.00533356952611,-0.256429528947673,100,0.75,0.337008290337217,0.525321759408175,0.447213577696725,1.09544338693308,0.377964461302419,0.58554001632048,0.377964459846086,0.585540017099192
"625",625,-1.81670263028828,-0.26505419867041,-2.02814824729228,-0.51082562376598,-1.90954250488444,-0.309660979170553,-1.85238409104449,-0.429998294632032,100,0.75,0.307508948357668,0.500370534059792,0.447213579248717,0.730296696323034,0.353553380453986,0.570087688760885,0.353553381691689,0.570087687778286
"626",626,-1.97453572912011,0.0396088977939389,-2.14006616349627,0.268263986594677,-1.84054963339749,-0.384073918126842,-2.28238238567652,0.547781330288415,100,0.75,0.366569373748379,0.531514010182186,0.499999977974327,0.645497200503022,0.316227758278595,0.591607952918463,0.447213570959965,0.557773327668574
"627",627,-2.3438244160642,-1.67212836032993,-2.07944154167552,-1.44691898293635,-2.23359222150304,-1.55059741236931,-2.19722457733209,-1.63141681908652,100,0.75,0.409542533619923,1.08236504343118,0.408247690496427,1.08012186665028,0.408247709512994,1.0801187944613,0.408247704056888,1.08011773204312
"628",628,-21.0823693315416,18.578362053136,-21.3025850929904,18.3581461138239,-3.80666248971333,0.897941593149028,-21.3025850909448,18.6815462668322,100,0.75,5443.24768972952,5443.24771278185,4758.29472269967,4758.2947752395,0.999994661989634,1.15469586596834,3819.83039409352,3819.83042681749
"629",629,-2.77210585168367,-0.629603776583999,-2.27726728500975,-0.640503447074467,-2.70805020110219,-0.200670695462116,-2.54553127160442,-0.65314184594593,100,0.75,0.501030865065388,0.868566834299378,0.499999972772246,0.866025286652044,0.577350205758393,0.816496465984925,0.499999958956865,0.866025145649519
"630",630,-2.57780177545478,0.975098547090139,-2.74084002392517,1.02318852685084,-2.34180580614732,0.550046336919266,-3.19867311755035,1.6647427576244,100,0.75,0.449800617140229,0.559197911774124,0.707106698230073,0.801783649446669,0.447213568693632,0.570087686778683,0.707106494058994,0.768705849576949
"631",631,-2.07328868480707,-0.00986209868291667,-2.01490302054226,0.0487901641694315,-2.42036812865042,0.610259520754171,-2.05412373369554,0.0226914112020703,100,0.75,0.433205554910439,0.558617563772493,0.499999982270729,0.626783149030102,0.499999966291856,0.600925180336411,0.447213578468348,0.570087691172975
"632",632,-2.06587653317175,0.0669552023857164,-2.37490575457366,0.611317162312306,-2.02438176449676,-0.0340063679852395,-2.17853244432397,0.274294991669228,100,0.75,0.397855810779627,0.592014594744796,0.49999996851677,0.645497194805492,0.377964414630618,0.556348589108329,0.408248201335574,0.556348567582897
"633",633,-2.03564249685619,0.392126511351183,-2.05412373369554,0.157003748809664,-1.79175946922805,-0.213574100298057,-1.94591014905531,0.107630664192365,100,0.75,0.347843893156399,0.502495986316434,0.447213578468348,0.605530050559973,0.353553382946586,0.517549154670085,0.353553379642557,0.517549155308739
"634",634,-2.08571199769667,0.205828234163227,-2.42036812864999,0.0849932128329581,-2.15948424935328,0.0800427076735258,-2.39789527279816,0.537142932083187,100,0.75,0.364524360714379,0.538457401982308,0.4999997652672,0.763762436245587,0.40824820251622,0.577350148475408,0.447213450848733,0.585539902465331
"635",635,-1.92123879111275,0.0396056647466071,-1.47590651980957,-0.215769490861498,-2.19722457733605,0.674798041891578,-1.72722094809047,-0.0828876598057801,100,0.75,0.353123033165184,0.490601696711752,0.353553375706263,0.517549154858078,0.447213464609046,0.532290536076149,0.353553361444083,0.485912631507868
"636",636,-2.71726048189556,0.353432788089348,-2.25129179860649,0.0266682470821611,-2.42036812865042,0.0224728558520581,-2.50552593699072,0.183138216700505,100,0.75,0.499103394668861,0.659785939034608,0.499999973812949,0.707106744886102,0.499999966291856,0.670820348695329,0.499999961533763,0.670820347215799
"637",637,-2.70390432838183,0.79504189614748,-2.16905370036914,0.377294231141089,-2.44234703536876,0.53280453048432,-2.52572864430778,0.693147180559469,100,0.75,0.499289136935369,0.604874247033653,0.499999782180968,0.645497050061668,0.499999763540133,0.612372236773214,0.499999755765687,0.612372231380727
"638",638,-2.71327549985,0.969539401648968,-3.06805293513348,1.19625075823189,-2.73002910782096,0.820486602936522,-2.83321334405617,1.02083458762539,100,0.75,0.52775374516768,0.638572979855808,0.707106592755924,0.816496412363094,0.577350202924902,0.677003138580514,0.577350186482381,0.677003125640947
"639",639,-2.85196995824713,0.53187527905196,-2.89037175789611,0.0870113769896109,-2.83321334405617,0.327687407065451,-2.85263142991327,0.367724780125283,100,0.75,0.533377188516924,0.725494572034241,0.707106665192347,0.999999850998736,0.577350186482381,0.763762528123111,0.57735018267838,0.763762526056016
"640",640,-3.24777147060312,1.29019464758499,-2.97041446556962,0.818652262310162,-2.46385324059016,0.102999239472144,-3.13549421592893,1.09242031841998,100,0.75,0.705818534722281,0.793541101177885,0.707106638621354,0.836659895313722,0.499999963971557,0.670820348011881,0.70710654858195,0.801783513946551
"641",641,-2.03162258864331,0.555112377868347,-2.36712361413161,0.262989459861405,-1.89711998488588,0.105360515662594,-1.94591014905531,0.188052231507547,100,0.75,0.419896733399724,0.510014921842597,0.577350233255234,0.730296703561659,0.408248279071325,0.516397471449777,0.408248277819065,0.516397475519661
"642",642,-2.89021164720081,-0.384939861726108,-3.02042488614426,0.217064505237756,-2.96183072187823,-0.082691715845067,-3.33220451017433,0.646627164924203,100,0.75,0.517367104468743,0.893474162182213,0.707106617353061,0.999999817171254,0.577350155440311,0.912870721146668,0.707106314319659,0.912870529132522
"643",643,-2.76066090985849,0.893732074656191,-2.70805020110219,0.940388283453216,-2.50552593699073,0.653141845946256,-2.70805020110219,0.897941593205948,100,0.75,0.581126879476035,0.673339209342003,0.707106703499471,0.801783637857519,0.499999961533764,0.612372383177274,0.577350205758394,0.666666597925959
"644",644,-1.40688587143453,-0.802249319700029,-1.51982575374441,-0.831549503419057,-1.40691364832263,-1.1386176232818,-1.48160454092421,-0.751987680582875,100,0.75,0.289000924911082,0.493449975567786,0.377964469723475,0.626783144296248,0.28867512931062,0.577350231003133,0.316227756273404,0.516397757070626
"645",645,-2.71444339590785,0.121618404913387,-2.327277705584,-1.10670949889918,-2.56494935746104,-0.207639364778708,-2.62103882411205,-0.0870113769901328,100,0.75,0.497890383998596,0.731392404025726,0.499999771699061,1.11803300076761,0.499999751224877,0.76376239826424,0.499999743427263,0.7637623999102
"646",646,-2.22016089233188,0.208046476849116,-2.07944154167983,0.287682072451779,-2.39789527279836,0.670674324707879,-2.15948424935337,0.234193387500792,100,0.75,0.394494391620405,0.547988443000956,0.447213577696725,0.605530051718002,0.447213566354896,0.570087685723849,0.408248271909867,0.556348619031758
"647",647,-2.20309847023172,0.839757683798268,-2.94443897916637,1.10615949430345,-1.88273124743378,0.0909717782057384,-2.42036812865042,0.897941593205951,100,0.75,0.462116676493365,0.537371202864503,0.707106648140557,0.801783586633817,0.37796446279697,0.50395260536273,0.499999966291856,0.5773502358986
"648",648,-2.53822269946405,-0.0968179531082508,-2.16905370036952,-0.538996500732667,-2.61495977803618,0.146860246564572,-2.39789527279836,-0.241162056816878,100,0.75,0.498036967952263,0.704028884810263,0.499999976928162,0.763762552772406,0.577350215843108,0.730296681302074,0.49999996741483,0.707106724038932
"649",649,-1.7058266837671,-0.258609511111625,-1.60943791243112,-0.765467842142548,-1.6529230243736,-0.525609419950467,-1.65822807660304,-0.456304784888057,100,0.75,0.328214946009044,0.462165195593135,0.408247791766459,0.645496884577269,0.333333216991979,0.527046188302455,0.353553215933858,0.517549038531153
"650",650,-2.07717196533503,0.225843018458446,-2.77258872223975,0.44531101665534,-2.21920348405482,0.176129586545861,-2.05838813248192,-0.120144311842139,100,0.75,0.409271675919683,0.581305514612792,0.707106692562096,0.866025314488654,0.447213463107009,0.585539933542679,0.408248209132937,0.577350198158947
"651",651,-4.09693457255191,0.993172740074465,-3.68887945409531,1.29098418129695,-3.89182029798014,1.05860695392396,-3.95124371834728,1.17865499610753,100,0.75,1.00117674360143,1.15836840953399,0.999996948602091,1.15469787697905,0.999991922664078,1.15469350185434,0.999989179967544,1.15469113178788
"652",652,-2.36456362150646,0.34534701855817,-2.01490302054226,0.297251523467949,-2.10006082888257,0.114145345213599,-2.26176309847378,0.389960921572216,100,0.75,0.424408925750178,0.549542596664539,0.499999982270729,0.626783133841234,0.408248273630319,0.556348589851805,0.447213571705709,0.570087670513109
"653",653,-2.39839238741807,-0.19342539397907,-3.0445224377233,0.793230639117207,-2.89037175789611,0.671168273841292,-2.58399755243222,0.120144311842503,100,0.75,0.424528459245559,0.668981625656657,0.707106605498696,0.86602513132235,0.577350174480758,0.730296587392497,0.49999995621954,0.70710658175193
"654",654,-1.18681834705336,-0.791392883003716,-1.47590651980958,-0.411163129222695,-1.57239664075375,0.0248341320377415,-1.46633706879343,-0.207639364778237,100,0.75,0.235727403445643,0.449322506418112,0.353553388054441,0.570087629630189,0.3015113413417,0.436931437732799,0.288675132610237,0.440958534833832
"655",655,-1.90462071725183,0.322506033169926,-2.59026716544438,0.673344553262439,-2.07944154167919,0.374693449440781,-1.9636097261544,0.148319759516181,100,0.75,0.348586359596136,0.513262572070089,0.577349779079713,0.730296290367446,0.377964258817033,0.517548994090658,0.353553250980678,0.517549041606112
"656",656,-1.93385001093704,0.550209574934976,-2.39789527279794,0.90981821736811,-1.94591014905501,0.358945092472972,-1.99809590222556,0.481748412857474,100,0.75,0.333396325769287,0.508550838866742,0.499999766931304,0.626782972023813,0.353553252655897,0.485912546171098,0.353553247940172,0.485912544928667
"657",657,-2.57533386211372,0.27795399932638,-2.48490664978799,-0.485507815781631,-2.58399755243222,0.120144311842059,-2.50552593699072,-0.0400053346136977,100,0.75,0.464373569629325,0.635143545611067,0.577350226198631,0.912870791554862,0.49999995621954,0.707106724753131,0.499999961533764,0.707106724964932
"658",658,-3.23094029341219,1.53914196230717,-3.583518938449,2.03292152603868,-3.13549421592893,1.34373474670123,-3.89182029798014,2.26257975824999,100,0.75,0.676202534606812,0.77070128228607,0.999998114947777,1.06904311772068,0.70710654858195,0.781735690274585,0.999991922664078,1.0488011226069
"659",659,-2.22848159206041,-0.236131027040693,-1.98100146886658,-0.439366659783839,-2.07944154167983,-0.405465108108157,-2.15176220325946,-0.281851152140982,100,0.75,0.419900328611239,0.620457350802071,0.499999983383208,0.707106745601444,0.447213577696726,0.632455495897752,0.447213575424515,0.632455496086024
"660",660,-2.67800612460586,0.843713554937719,-2.66258782702543,-0.595508710995548,-2.69124308278581,0.587108928515602,-2.46809953147161,0.140821825887198,100,0.75,0.477176577882039,0.627072411286593,0.577350211035288,1.15470007564537,0.499999946831606,0.670820341242543,0.447213563062146,0.670820349762741
"661",661,-4.07048537819986,1.9162655586534,-3.52636052461187,1.3862943611156,-3.93182563253099,1.83176480364842,-3.91202300526904,1.79175946906895,100,0.75,0.999624810943694,1.07412007976276,0.999998535009142,1.11803266857224,0.999990168021829,1.08011434073549,0.99999108081568,1.08011518559914
"662",662,-2.7556854080658,0.640242506490613,-2.83321334405617,-0.0845573880280441,-2.81341071676,0.510825623765959,-2.54553127160442,0.0400053346136977,100,0.75,0.579091915385235,0.74664433375114,0.707106679891273,0.999999840547671,0.577350190102591,0.730296665329739,0.499999958956865,0.707106724964932
"663",663,-2.14915033223096,-0.0152888423877285,-2.19722457733621,0.280301965154155,-1.98591548366901,-0.29646690200751,-2.14006616349627,0.0400053346136983,100,0.75,0.382160538684617,0.552919712903029,0.447213573933406,0.632455507568965,0.377964460327164,0.585540016840154,0.408248272479976,0.577350244569984
"664",664,-2.18242443636953,-0.444638769328199,-2.53897387105826,0.187598613894792,-2.19722457733621,-0.532804530484745,-2.50552593699072,0.183138216700505,100,0.75,0.407636929989349,0.667380107647936,0.577350222305222,0.763762560483579,0.408248270776385,0.707106715715057,0.499999961533763,0.670820347215799
"665",665,-2.28684031169952,-0.793063602914542,-2.15176220325946,-1.18044230691487,-2.23359222150709,-0.857450231851064,-2.25129179860649,-0.816761136526986,100,0.75,0.379651873031143,0.82034056994927,0.447213575424515,1.09544450409204,0.408248269647113,0.816496395476799,0.408248269082226,0.816496407051204
"666",666,-2.1114808575341,0.246258797944174,-2.10006082888257,-0.0594234204707997,-2.09714111877923,0.127700472313728,-2.09714111877923,0.127700472313727,100,0.75,0.355744007417341,0.516665327468808,0.408248273630319,0.707106750043388,0.377964457501039,0.55634861999711,0.377964457501039,0.55634861999711
"667",667,-4.06624240881959,1.92425165405689,-3.52636052461187,1.70720208119575,-3.15700042113407,0.978467976810009,-3.19867311755035,1.05860695405417,100,0.75,1.00007199154918,1.07014450827518,0.999998535009141,1.08012206992775,0.707104778528699,0.816494837014935,0.707106494058995,0.816496288904648
"668",668,-2.05866549853625,0.262413497086429,-1.71765149707433,-0.33647223662107,-1.88273124743378,-0.0268112574506325,-1.94591014905531,0.0935260580108429,100,0.75,0.376082874268766,0.500999907047431,0.377964466369768,0.585539947779548,0.37796446279697,0.517549134844596,0.377964461302419,0.517549135978486
"669",669,-2.78928255760394,0.987900623553962,-2.33537491581703,-0.0395308387566345,-2.9957322735539,1.09861228866802,-2.66258782702543,0.69897810087072,100,0.75,0.574748190286133,0.665941338452726,0.577350234911652,0.763762569303648,0.707106628375941,0.781735817781807,0.577350211035288,0.677003144863835
"670",670,-2.72566612768038,0.877042205879088,-2.66258782702543,0.522521663529165,-2.36712361413161,0.169899036795394,-2.65675690671464,0.687316260249134,100,0.75,0.499504901462075,0.636634727665262,0.577350211035288,0.763762557446238,0.40824826505441,0.645497189620372,0.499999950178473,0.645497177388956
"671",671,-1.92836321775088,-0.393843683327501,-1.97408102602201,-0.200670695462149,-1.79175946922805,-0.773189888233468,-1.9924301646902,-0.241162056816886,100,0.75,0.392060861904573,0.562121645769515,0.447213580838343,0.632455506942611,0.353553382946586,0.612372396669347,0.408248276591941,0.577350244661031
"672",672,-2.10324802028277,0.216186955812565,-1.84582669049828,-0.155653309711841,-1.81010860789624,-0.387115969439977,-1.89085037187226,-0.167537760609738,100,0.75,0.367052921506629,0.522905907564708,0.408248225917111,0.605530015883085,0.333333305718035,0.557773317227709,0.353553351823473,0.540061687644453
"673",673,-2.28319068287157,0.171967132607179,-2.73002910782096,-0.565807758182708,-2.43361335540044,0.0587076008267766,-2.45100509811231,0.0996298409488392,100,0.75,0.387258740552033,0.588755446068167,0.577350202924902,1.15470000703704,0.447213564737744,0.67082034927558,0.447213563907885,0.670820349530138
"674",674,-2.58112248543283,-0.450684769616262,-2.91777073208422,0.187741624263258,-2.52572864430824,-0.693147180559579,-2.63905732961524,-0.322773392262992,100,0.75,0.53329786180095,0.808453142019587,0.707106656982176,0.912870791057494,0.49999996026404,0.866025129400845,0.577350213494074,0.816496461112112
"675",675,-3.83133410579726,1.79591376534216,-3.29583686600367,1.46325540225561,-3.7376696182539,1.87445118504386,-3.61091791263513,1.66500776358,100,0.75,1.00095313925378,1.05220704104546,0.999999424716789,1.06065958763577,0.999996161934525,1.05408888274046,0.999997867663751,1.05409049856968
"676",676,-2.3723422627429,0.403562082311756,-2.8033603809065,1.08570888383219,-2.42036812865042,0.492476485097811,-2.24070968927595,0.216327924779192,100,0.75,0.433404802965452,0.565961773074005,0.70710668646114,0.801783624574088,0.499999966291856,0.61237238459185,0.44721357244893,0.585539988480377
"677",677,-2.12585959740897,0.35904157460812,-2.97041446556962,1.15125602215345,-2.17853244432406,0.274294991669319,-2.30258509299404,0.47000362924573,100,0.75,0.389640721417288,0.524380533418797,0.707106638621353,0.816496452725041,0.408248271342238,0.556348618953742,0.447213570210295,0.570087687448784
"678",678,-2.37817799069713,-0.18247898511586,-2.61495977803618,0.535518236356349,-2.46385324059016,0.102999239472144,-2.44234703536919,0.0628009012390287,100,0.75,0.462582362841214,0.653526646871598,0.577350215843108,0.730296690263887,0.499999963971556,0.670820348011881,0.499999965145026,0.670820348367109
"679",679,-1.90172587246643,-0.699981815170328,-2.00148000020999,-0.510825623766111,-1.87180217690132,-0.900786545338429,-2.28238238567634,0.142316222180159,100,0.75,0.346452565483069,0.64568700980519,0.44721348008625,0.730296637166625,0.353553260549288,0.67700307076293,0.447213458875423,0.605529911444496
"680",680,-2.53261676370826,0.321247470043162,-2.05412373369554,0.137201121513484,-2.06142303617716,-0.358945092473265,-2.39789527279836,0.3829922522561,100,0.75,0.448103601559541,0.592586722230458,0.447213578468348,0.632455510775653,0.377964458427841,0.626783134845305,0.447213566354896,0.605530039534801
"681",681,-2.3982394743209,0.165045955356658,-1.94591014905531,0.154150679827257,-2.19722457733621,0.160342650075177,-2.19722457733621,0.160342650075177,100,0.75,0.40919621266461,0.580530198549584,0.408248277819065,0.577350254004909,0.408248270776385,0.577350244609778,0.408248270776385,0.577350244609778
"682",682,-2.66423567221433,0.844576794873281,-2.63905732961524,1.11923157587083,-2.37954613413017,0.496814886696418,-2.60268968544437,0.853489830635123,100,0.75,0.472288760587519,0.595736667983801,0.577350213494074,0.690065500149162,0.447213567144763,0.585539990308732,0.49999995478408,0.612372381187181
"683",683,-2.26402120089714,0.248333474806923,-3.52636052461187,1.58045037555656,-2.12026353620009,-0.182321556793952,-2.46385324059016,0.439471476093352,100,0.75,0.506374719367738,0.678148377618761,0.999998535009141,1.08012208863751,0.408248273053244,0.605530040403608,0.499999963971557,0.626783133562057
"684",684,-3.18874304031478,1.17150982534338,-2.83321334405617,0.040005334613692,-2.77258872223975,0.43078291609262,-3.06805293513348,0.816761136527085,100,0.75,0.71109180089098,0.792669458319799,0.707106679891273,0.91287080287245,0.577350196828064,0.730296600008353,0.707106592755924,0.816496370970379
"685",685,-2.34043305282704,0.154365694041052,-2.53897387105826,0.341749293722049,-2.36085400111801,0.120144311842062,-2.37954613413017,0.160342650075176,100,0.75,0.390832811048535,0.589780515452506,0.577350222305222,0.763762564599596,0.447213567923899,0.632455496234919,0.447213567144763,0.63245549620873
"686",686,-4.03771319779186,1.26039769969151,-3.52636052461187,1.10599239596145,-3.71357206668084,1.02232898389503,-3.78418963387235,1.14513230425711,100,0.75,1.00127357602753,1.12207016078775,0.999998535009141,1.11803266334767,0.999996574534959,1.11803090114418,0.999995208901484,1.11802968189228
"687",687,-2.07880722020385,-0.0688427773250106,-1.79175946922805,0.0487901641694323,-1.98591548366901,0.0400053346136988,-1.96611285637283,-3.37151329499742e-16,100,0.75,0.360955775686196,0.528652125703228,0.408248281634229,0.556348628927831,0.377964460327164,0.534522466579312,0.377964460812603,0.534522466576217
"688",688,-1.81311168231583,-0.481002015583133,-1.6094379124341,-1.13140211149108,-1.7404661748405,-0.634439579733167,-1.75785791755236,-0.593517339611105,100,0.75,0.302281984508605,0.587794972352798,0.333333315697239,0.781735877413561,0.316227745885707,0.591607940941234,0.316227745128716,0.591607941452561
